app_name,score,label,processed_content
LPBank,1,Negative,ứng dụng rất cùi bắp lỗi văng ứng dụng liên tục quên mật khẩu mà chức năng lấy lại mật khẩu không hoạt động tổng đài thì ai trả lời dịch vụ lởm
LPBank,1,Negative,ứng dụng quá kém chuyển tiền thanh toán lỗi xử lý chậm kém
LPBank,1,Negative,tồng đài cskh toàn robot không hỗ trợ được gì chỉ câu giờ tốn tiền khách cuối cùng là không hiểu ý quý khách hoặc im lặng thu tiền cước phí đt láu cá bịp bợm cướp tôi sẽ ra ngân hàng rút hết tiền và hủy thẻ
LPBank,1,Negative,ai mà ít tiền thì không nên dùng cần chuyển tiền mà chuyển khoản qua ứng dụng bị lỗi mà nhân viên báo là nhanh thì ngày hôm sau mà chậm thì 5 ngày mới xử lý để biết kết quả xem chuyển có thành công không khâu xử lý quá kém
LPBank,1,Negative,không vào được ứng dụng ứng dụng vớ vẩn vô cùng
LPBank,1,Negative,chuyển khoản trừ tiền rồi mà bên kia vẫn không nhận
LPBank,5,Positive,tôt hân
LPBank,1,Negative,tôi ệ hại mọi người đ ừng nên dùng
LPBank,1,Negative,ứng dụng quá kém tải về được mà không dùng được
LPBank,1,Negative,đang lọ bị bắt đăng nhập mong ngân hàng khắc phục sự cố
LPBank,1,Negative,đang đánh giá mà bị bố mẹ đánh mong ngân hàng khắc phục
LPBank,1,Negative,vào nhưng không tải được mong khắc phục
LPBank,5,Positive,ổn định dễ dùng
LPBank,5,Positive,chuyển tiền đôi lúc gặp lỗi mong khắc phục nhanh vẫn là tốt
LPBank,5,Positive,ứng dụng chạy tốt
LPBank,5,Positive,tuyệt vời dễ sử dụng và thân thiện
LPBank,5,Positive,ứng dụng ổn dễ sử dụng
LPBank,1,Negative,một giao dịch thực hiện cả chục lần mới được
LPBank,5,Positive,ứng dụng tiện lợi all in one
LPBank,4,Positive,ứng dụng tạm ổn thỉnh thoảng bị treo
LPBank,5,Positive,tuyệt vời
LPBank,5,Positive,ứng dụng lpbank dễ sử dụng đăng nhập và chuyển khoản nhanh
LPBank,1,Negative,không cho cập nhật giấy tờ onl trong khi các ngân hàng khác đều cập nhật onl được
LPBank,1,Negative,nhân viên chi nhánh thì lừa gạt khách hàng đủ thứ làm việc thì vô trách nhiệm khách không cần thẻ tín dụng cũng tự cấp để lấy chỉ tiêu rất rất tệ
LPBank,5,Positive,ứng dụng tốt 👌
LPBank,4,Positive,không đăng nhập được
LPBank,5,Positive,tuyệt vời quá đăng nhập vào thiết bị khác quay như chong chóng không đăng nhập được hiển bên nước ngoài
LPBank,1,Negative,ứng dụng củ lol gửi tiết kiệm online cứ báo phát hiện thiết bị giả lập đầu vào rõ ràng vừa trước đó mình gửi thành công 1 sổ rồi đến sổ thứ 2 thì báo vậy
LPBank,1,Negative,sao ứng dụng của tôi không nạp tiền điện thoại được để dùng mạng
LPBank,1,Negative,vừa nạp thẻ trừ tiền mà lại không thấy tiền đâu
LPBank,1,Negative,nhân viên làm việc trì trệ thiếu tôn trọng khách hàng coi thường khách hàng 1 lần đến vĩnh biệt never lần thứ 2
LPBank,5,Positive,an vao gia dịch không được trang xòa xem tien luong cu
LPBank,1,Negative,ứng dụng ngân hàng bị gì vậy trời không vô được
LPBank,1,Negative,dịch vụ tệ chăm sóc khách hàng hời hợt không giải quyết được vấn đề dẹp ứng dụng đi
LPBank,1,Negative,không vào được ngân hàng
LPBank,5,Positive,vô khô được
LPBank,5,Positive,rất quan tâm tới việc này
LPBank,1,Negative,quá tệ không vào được
LPBank,1,Negative,ngân hàng không uy tín không minh bạch trong việc xử lý biến động số dư
LPBank,1,Negative,không dùng được trên samsung z fold
LPBank,5,Positive,tuyệt vời
LPBank,3,Neutral,dùng thì tạm ổn ngại nhất cái tra lại lịch sử giao dịch khó tra lại thời gian tra lại thì được khoảng 20 ngày gần nhất nhiều lúc muốn xem lại giao dịch mà khó giao dịch thành công phải chụp màn hình lại không có phần lưu ảnh giao dịch quên chụp cái là khó soát lại
LPBank,1,Negative,quên mật khẩu đăng nhập bằng vneid thì báo dịch vụ không hỗ trợ ấn quên mật khẩu nhập cả số cd và sdt đăng kí tài khoản thì lại báo không thành công chịu
LPBank,5,Positive,tuyêt vòi
LPBank,1,Negative,hay trừ tiền vô cớ
LPBank,1,Negative,vào thì không được mà còn bị trừ phí đăng nhập vào càng không
LPBank,1,Negative,ứng dụng bank như lol quét mặt báo lỗi trong khi quét mặt xác thực để vào hệ thống báo pass
LPBank,1,Negative,gặp lôi nhiều
LPBank,1,Negative,bật chế độ nhà phát triển trên điện thoại xong là khỏi đăng nhập luôn
LPBank,1,Negative,không hỗ trợ mới khổ
LPBank,4,Positive,dạo này phần mềm bị lỗi không vào được nhỉ
LPBank,1,Negative,ngân hàng lỗi liên tục
LPBank,5,Positive,ngân hàng hay lỗi vậy
LPBank,1,Negative,ngân hàng làm hệ thống như cc mẹ lúc thì lỗi không cấp lại mã để đăng nhập lúc không cấp lại mã pin mới mẹ ngân hàng làm ăn được thì ăn không được thì dẹp mẹ hệ thống thì dell xog xỏ gì hết
LPBank,2,Negative,trải nghiệm hơi thất vọng xíu lỗi không quét được qr code không xác thực được vân tay
LPBank,1,Negative,ứng dụng như đb mẹ quét cái khuôn mặt một năm chưa xong
LPBank,1,Negative,tệ nạp tiền điện thoại bị trừ nhưng không thấy tiền vào sđt
LPBank,1,Negative,tệ nạp data mà nó trừ tiền xong không nhận được
LPBank,1,Negative,mua data bị lỗi là sao
LPBank,1,Negative,chán không thể tả
LPBank,1,Negative,dịch vụ tệ nhất trong các ngân hàng mà mình sử dụng nạp tiền đt tài khoản đã trừ tiền và báo thành công mà tiền dt thì không có bảo trì thích thì bảo trì không thông báo khách hàng khuyêb mọi người nên tẩy chay ngân hàng làm ăn kiểu bát nháo này
LPBank,5,Positive,cảm âm
LPBank,1,Negative,máy không root cũng báo chịu ngân hàng không nên dùng
LPBank,1,Negative,tiền hoa hồng đâu phát sinh giao dịch mà không tính
LPBank,1,Negative,tôi phải xóa ap để tải lại mà không biết có dùng được không ap lỗi quá tệ không chuyển tiền đi được cứ báo lỗi mã mã otp
LPBank,2,Negative,lý do tôi vào cứ hiện lên là không đúng ứng dụng
LPBank,1,Negative,ứng dụng lớn mà lỗi thì chịu
LPBank,1,Negative,ứng dụng quá tệ vào luôn bị lỗi và báo không đúng mật khẩu thiết bị chỉ cài có 1 máy mà báo thay đổi thiết bị suốt đã gửi mã otp về đt rồi thì đừng bắt soi mặt để đăng nhập nữa lỗi có đăng nhập được đâu quá ức chế
LPBank,1,Negative,bị chặn không vào được ứng dụng
LPBank,1,Negative,tối ngày 15 12 2025 mua data 6k dữ liệu mua đi mua lại không được quay sang mua gói 36k thẻ cào đã thanh toán vô nhập mã nó lại báo đã được sử dụng trong khi dữ liệu không thấy sinh viên nên 36k cũng rất quý
LPBank,2,Negative,hiện tại ứng dụng không dùng được vân tay
LPBank,2,Negative,sao máy tôi adroi 12 mà không bật được vân tay
LPBank,1,Negative,không vào được
LPBank,5,Positive,vào trong ứng dụng không có chỗ cập nhật cd mới qua nfc và không có chỗ cập nhật qua vneid rồi sau cập nhật lại cho cd mới hả bạn mình ơi
LPBank,1,Negative,vo ngan hang chuyen tien ma bi mat het 500k tức ve nha vẫn con cục tức
LPBank,1,Negative,các ứng dụng ngân hàng khác điều sử dụng được riêng cái ứng dụng này không thể vào được vì lý do bảo mật 😤😤
LPBank,1,Negative,không tải được trên điện samsunga a04
LPBank,3,Neutral,không bật được đăng nhập bằng vân tay sau khi cài lại ứng dụng
LPBank,1,Negative,tôi chẳng hiểu ứng dụng kiểu gì đt của tồi vẫn đang sử dụng ứng dụng bình thường yc nâng cấp để bây giờ 3 ngày nay không vào được chán hẳn
LPBank,1,Negative,ăn tiền vy thông báo không thành công nhưng vẫn nuốt tiền khi người cần nhận thì không thấy tiền về
LPBank,1,Negative,ngân hàng làm ăn rất chán rất thất vọng về dịch vụ tôi làm tài khoản tại ngân hàng và đã được cấp mình nhưng về đăng nhập không được và rất nhiều lần đăng nhập thất bại thì mới được rất thất vọng về ngân hàng
LPBank,1,Negative,khoong vào đuocj ứng dụng quyên mật khẩu đổi không được luôn ap khắc phục lỗi đi
LPBank,1,Negative,lúc nào nt cũng gặp toàn chatbot kêu để lại sđt để liên hệ sau nv không trả lời được hay sao
LPBank,1,Negative,đăng nhập toàn báo hệ thống lỗi
LPBank,1,Negative,áp lỗi liên tục
LPBank,1,Negative,máy samsung a51 tải về còn không mở ra được
LPBank,1,Negative,đang cần chuyển gấp thì lại lỗi không vào được đây đã là lần thứ 3 như vậy xứng đáng 1 sao
LPBank,1,Negative,ứng dụng lỏ điên chuyển khoản mà cứ tải hoài tải mãi rồi hiện thông báo tại mạng hoặc liên hệ tổng đài
LPBank,1,Negative,ứng dụng cứ lỗi liên hệ trực tiếp thì gặp chatbox mất mấy phút trừ cước chẳng giải quyết được vấn đề
LPBank,1,Negative,ngân hàng như cc bị lỗi hoài
LPBank,1,Negative,quá tệ thường xuyên bị lỗi không chuyển khoản được
LPBank,1,Negative,ngân hang lọ
LPBank,1,Negative,không mở ứng dụng được trên đt samsung
LPBank,1,Negative,chưa thấy ứng dụng ngân hàng nào tệ như ứng dụng này ngân hàng nào máy mình cũng vào bình thường có mỗi cái ứng dụng này chặn không cho vào bảo mật đâu không thấy chỉ thấy làm phiền khách hàng nếu không bắt buộc thì không bao giờ dùng cái ngân hàng này
LPBank,1,Negative,điện thoại galaxy a23 không thể kích hoạt xác thực bằng vân tay được
LPBank,1,Negative,khó thực hiện các thảo tác ận hành luôn báo lỗi
LPBank,1,Negative,mua gói data còn không được quá lỗi
LPBank,1,Negative,điện thoại samsung không mở được vân tay trên ứng dụng ngân hàng này
LPBank,2,Negative,ứng dụng dịch vụ quá kém
LPBank,2,Negative,ứng dụng bị lỗi thường xuyên
LPBank,1,Negative,tài khoản đúng mà lại khoá acc
LPBank,1,Negative,tồi tệ ứng dụng mà cài không cho ngta dùng tạo ứng dụng làm gì ngân hàng làm việc thì dở tệ nhân viên hội an thái độ lồi lõm
LPBank,5,Positive,cũng ổn chưa có gì bất thường
LPBank,1,Negative,hơi bức xúc vào rồi nhá vào đi vào lại khách hàng làm được ngân hàng dẹp đi 😤
LPBank,1,Negative,đã mấy ngày rồi dù đã cập nhập phiên bản mới nhưng ứng dụng vẫn không gửi tiền tiết kiệm hay chuyển khoản được sao không ai giải quyết nhỉ
LPBank,1,Negative,ứng dụng lỗi không vào được nguyên nhân là do bật chế độ developer
LPBank,5,Positive,tốt tốt👍😊
LPBank,5,Positive,lãi suất cao nhân viên nhiêt tình 5 sao vượt trội
LPBank,5,Positive,tiện lợi gần gũi
LPBank,1,Negative,nó tự trừ tiền
LPBank,5,Positive,rất hày lòng uy tín
LPBank,1,Negative,bị lỗi không vô được cướp tiền người khác à lừa đảo
LPBank,1,Negative,nạp tiền điện thoại trừ tiền rồi mà không cộng vào điện thoại trong khi số đã nhập đúng
LPBank,1,Negative,chán chưa từng cập song vào toàn bay ra
LPBank,1,Negative,ứng dụng kém nhất từ trước đến nay dùng các bank mọi người lưu ý
LPBank,1,Negative,ứng dụng không phải quốc dân máy đời cao mới cài được trong khi các ngân hàng khác họ dòng máy nào cũng cài đặt được
LPBank,1,Negative,1 cái ứng dụng lỗi không biết bao nhiêu lần
LPBank,3,Neutral,đăng nhập báo hệ thống lỗi cả tuần ý là đuổi khách hàng đi à
LPBank,1,Negative,ứng dụng bị làm sao đây nãy giờ mạng 5g full vạch tải game ầm ầm 1 2gb mà vào giao dịch cực lâu đăng nhập không được cứ báo là lỗi mạng xong bảo là gọi 8668 để phục vụ tốt nhất có thử xoá ứng dụng rồi tải lại rồi vẫn vậy tắt nguồn bật lại rồi vẫn vậy mọi hôm đang giao dịch bình thường mà sao hôm nay lại bị lỗi vậy lp bank
LPBank,1,Negative,ngân hàng lừa đảo cướp tiền lấy phí quản lý tài khoản gì tài khoản của tao chỉ 50k lần đầu lấy 500 đồng rồi tiếp tục thêm 50 tổng 5500 tao dùng mới 14 ngày mọi người không nên dùng ứng dụng ngân hàng này
